posting_year,country,region,industry,seniority_level,risk_category,avg_salary_usd,median_salary_usd,avg_ai_intensity,avg_automation_risk,avg_displacement_risk,job_count,pct_ai_mentioned,unique_job_titles
2014,Philippines,Southeast Asia,Healthcare,Executive,LOW,,,0.04,,-4.62,1,0.0,1
2014,Philippines,Southeast Asia,Healthcare,Intern,HIGH,,,0.1,31776.0,0.61,1,0.0,1
2014,Philippines,Southeast Asia,Retail,Mid,LOW,,,0.04,,35499.0,1,0.0,1
2014,Poland,Europe,Healthcare,Executive,LOW,,,,,,1,100.0,1
2014,Poland,Europe,Manufacturing,Executive,LOW,0.68,0.68,,,,1,100.0,1
2014,Poland,Europe,Retail,Mid,LOW,,,0.02,,4.37,1,0.0,1
2014,Qatar,Middle East,Energy,Junior,LOW,,,0.17,,,1,0.0,1
2014,Qatar,Middle East,Government,Junior,HIGH,,,0.77,77410.0,0.19,1,100.0,1
2014,Saudi Arabia,Middle East,Education,Mid,LOW,,,0.03,,,1,0.0,1
2014,Saudi Arabia,Middle East,Energy,Lead,LOW,,,0.02,,50283.0,1,0.0,1
2014,Saudi Arabia,Middle East,Government,Executive,LOW,,,0.2,,62605.0,1,0.0,1
2014,Saudi Arabia,Middle East,Healthcare,Intern,LOW,,,0.17,,-1.65,1,0.0,1
2014,Saudi Arabia,Middle East,Healthcare,Lead,LOW,,,0.12,,3.1,1,0.0,1
2014,Saudi Arabia,Middle East,Healthcare,Mid,LOW,,,,,,1,100.0,1
2014,Saudi Arabia,Middle East,Healthcare,Senior,LOW,,,0.14,,-2.7,1,0.0,1
2014,Saudi Arabia,Middle East,Manufacturing,Lead,LOW,,,0.03,,59205.0,1,0.0,1
2014,Saudi Arabia,Middle East,Manufacturing,Senior,LOW,,,0.06,,48401.0,1,0.0,1
2014,Saudi Arabia,Middle East,Retail,Intern,LOW,,,0.18,,57326.0,1,0.0,1
2014,Saudi Arabia,Middle East,Tech,Executive,LOW,,,0.13,,,1,0.0,1
2014,Saudi Arabia,Middle East,Tech,Lead,LOW,,,0.06,,63443.0,1,0.0,1
2014,Saudi Arabia,Middle East,Tech,Senior,LOW,,,0.15,,,1,0.0,1
2014,Singapore,Southeast Asia,Agriculture,Mid,LOW,,,0.13,,,1,0.0,1
2014,Singapore,Southeast Asia,Education,Executive,LOW,,,0.11,,31085.0,1,0.0,1
2014,Singapore,Southeast Asia,Energy,Junior,LOW,,,,,,1,100.0,1
2014,Singapore,Southeast Asia,Government,Lead,LOW,,,0.05,,4.8,1,0.0,1
2014,South Africa,Africa,Agriculture,Junior,HIGH,,,0.05,17960.0,0.72,1,0.0,1
2014,South Africa,Africa,Energy,Intern,LOW,,,0.13,,,1,0.0,1
2014,South Africa,Africa,Government,Junior,LOW,,,0.2,,0.33,1,0.0,1
2014,South Africa,Africa,Retail,Executive,LOW,,,0.115,,10165.14,2,0.0,2
2014,South Korea,East Asia,Education,Junior,LOW,,,0.07,,-0.61,1,0.0,1
2014,South Korea,East Asia,Energy,Senior,HIGH,,,0.12,60243.0,0.71,1,0.0,1
2014,South Korea,East Asia,Finance,Lead,LOW,,,0.02,,,1,0.0,1
2014,South Korea,East Asia,Manufacturing,Lead,LOW,,,0.06,,-0.87,1,0.0,1
2014,South Korea,East Asia,Retail,Lead,HIGH,,,0.06,57221.0,0.73,1,0.0,1
2014,South Korea,East Asia,Tech,Junior,HIGH,,,0.04,67274.0,0.79,1,0.0,1
2014,South Korea,East Asia,Tech,Senior,LOW,,,0.03,,0.23,1,0.0,1
2014,Spain,Europe,Energy,Lead,LOW,,,,,,1,100.0,1
2014,Spain,Europe,Finance,Senior,HIGH,,,0.81,93726.0,0.27,1,100.0,1
2014,Spain,Europe,Government,Mid,LOW,0.5,0.5,,,,1,100.0,1
2014,Spain,Europe,Manufacturing,Intern,HIGH,,,0.19,73361.0,0.66,1,0.0,1
2014,Sri Lanka,South Asia,Agriculture,Executive,LOW,,,0.12,,,1,0.0,1
2014,Sri Lanka,South Asia,Agriculture,Intern,LOW,,,0.01,,-4.07,1,0.0,1
2014,Sri Lanka,South Asia,Finance,Mid,LOW,,,0.44,,,1,100.0,1
2014,Sri Lanka,South Asia,Government,Mid,LOW,,,0.14,,19234.0,1,0.0,1
2014,Sri Lanka,South Asia,Healthcare,Intern,LOW,,,0.07,,24237.0,2,0.0,2
2014,Sri Lanka,South Asia,Manufacturing,Executive,HIGH,,,0.03,24354.0,0.72,1,0.0,1
2014,Sri Lanka,South Asia,Retail,Executive,HIGH,,,0.17,21018.0,0.64,1,0.0,1
2014,Sweden,Europe,Energy,Executive,LOW,,,0.19,,2.86,1,0.0,1
2014,Sweden,Europe,Government,Intern,LOW,,,0.04,,,1,0.0,1
2014,Sweden,Europe,Healthcare,Senior,LOW,,,0.18,,,1,0.0,1
2014,Sweden,Europe,Retail,Executive,HIGH,,,0.19,62109.0,0.76,1,0.0,1
2014,Sweden,Europe,Tech,Senior,LOW,,,0.15,,64532.0,1,0.0,1
2014,Taiwan,East Asia,Agriculture,Junior,LOW,,,0.1,,62609.0,1,0.0,1
2014,Taiwan,East Asia,Agriculture,Mid,HIGH,,,0.105,63132.5,0.69,2,0.0,2
2014,Taiwan,East Asia,Education,Intern,HIGH,,,0.04,60104.0,0.76,1,0.0,1
2014,Taiwan,East Asia,Education,Lead,LOW,,,0.19,,63910.0,1,0.0,1
2014,Taiwan,East Asia,Education,Mid,LOW,,,0.02,,69244.0,1,0.0,1
2014,Taiwan,East Asia,Energy,Intern,LOW,,,0.04,,64740.0,1,0.0,1
2014,Taiwan,East Asia,Finance,Senior,LOW,,,0.08,,66491.0,1,0.0,1
2014,Taiwan,East Asia,Government,Mid,LOW,,,0.08,,,1,0.0,1
2014,Taiwan,East Asia,Healthcare,Executive,LOW,,,0.06,,,1,0.0,1
2014,Taiwan,East Asia,Manufacturing,Lead,LOW,,,0.11,,,1,0.0,1
2014,Taiwan,East Asia,Manufacturing,Senior,LOW,,,0.02,,67044.0,1,0.0,1
2014,Taiwan,East Asia,Tech,Junior,LOW,,,,,,1,100.0,1
2014,Taiwan,East Asia,Tech,Lead,LOW,,,0.05,,,1,0.0,1
2014,Thailand,Southeast Asia,Energy,Executive,LOW,0.9,0.9,,,,1,100.0,1
2014,Thailand,Southeast Asia,Healthcare,Intern,HIGH,,,0.09,37332.0,0.8,1,0.0,1
2014,Thailand,Southeast Asia,Healthcare,Intern,LOW,,,0.08,,38571.0,1,0.0,1
2014,Thailand,Southeast Asia,Manufacturing,Executive,HIGH,,,0.08,37283.0,0.89,1,0.0,1
2014,Thailand,Southeast Asia,Manufacturing,Junior,HIGH,,,0.02,35364.0,0.81,1,0.0,1
2014,Thailand,Southeast Asia,Manufacturing,Lead,HIGH,,,0.09,32798.0,0.71,1,0.0,1
2014,Thailand,Southeast Asia,Manufacturing,Lead,LOW,,,,,,1,100.0,1
2014,Thailand,Southeast Asia,Retail,Executive,LOW,,,0.14,,,1,0.0,1
2014,Thailand,Southeast Asia,Retail,Mid,LOW,,,0.16,,,1,0.0,1
2014,UAE,Middle East,Finance,Senior,HIGH,,,0.1,48460.0,0.64,1,0.0,1
2014,UAE,Middle East,Government,Intern,HIGH,,,0.02,62136.0,0.72,1,0.0,1
2014,UAE,Middle East,Government,Junior,HIGH,,,0.02,60620.0,0.72,1,0.0,1
2014,UAE,Middle East,Healthcare,Mid,LOW,,,0.19,,-4.18,1,0.0,1
2014,UAE,Middle East,Manufacturing,Senior,LOW,,,0.55,,71431.0,1,100.0,1
2014,UAE,Middle East,Retail,Junior,HIGH,,,0.18,47699.0,0.76,1,0.0,1
2014,UAE,Middle East,Tech,Senior,LOW,,,0.03,,-1.04,1,0.0,1
2014,United Kingdom,Europe,Energy,Lead,HIGH,,,0.08,63720.0,0.89,1,0.0,1
2014,United Kingdom,Europe,Energy,Mid,HIGH,,,0.12,64754.0,0.61,1,0.0,1
2014,United Kingdom,Europe,Healthcare,Mid,LOW,,,0.1,,70401.0,1,0.0,1
2014,United Kingdom,Europe,Retail,Intern,LOW,,,0.14,,-2.12,1,0.0,1
2014,United States,North America,Agriculture,Executive,LOW,,,,,,1,100.0,1
2014,United States,North America,Agriculture,Junior,LOW,,,0.18,,1.85,1,0.0,1
2014,United States,North America,Agriculture,Mid,LOW,,,0.15,,,1,0.0,1
2014,United States,North America,Education,Intern,LOW,,,0.17,,-3.71,1,0.0,1
2014,United States,North America,Energy,Junior,LOW,,,0.15,,,1,0.0,1
2014,United States,North America,Finance,Executive,LOW,,,0.16,,3.48,1,0.0,1
2014,United States,North America,Finance,Lead,LOW,,,0.08,,,1,0.0,1
2014,United States,North America,Finance,Senior,LOW,,,0.04,,-1.88,1,0.0,1
2014,United States,North America,Healthcare,Lead,HIGH,,,0.07,69727.0,0.76,1,0.0,1
2014,United States,North America,Healthcare,Lead,LOW,,,0.05,,,1,0.0,1
2014,United States,North America,Tech,Intern,LOW,,,0.04,,85432.0,1,0.0,1
2014,Vietnam,Southeast Asia,Education,Senior,HIGH,,,0.16,35887.0,0.64,1,0.0,1
2014,Vietnam,Southeast Asia,Education,Senior,LOW,,,0.09,,29203.0,1,0.0,1
2014,Vietnam,Southeast Asia,Finance,Executive,LOW,0.71,0.71,,,,1,100.0,1
2014,Vietnam,Southeast Asia,Finance,Junior,LOW,,,0.05,,,1,0.0,1
2014,Vietnam,Southeast Asia,Tech,Lead,LOW,,,0.0,,4.14,1,0.0,1
2015,Argentina,South America,Education,Junior,LOW,,,0.12,,-0.56,1,0.0,1
2015,Argentina,South America,Energy,Executive,LOW,,,0.07,,,1,0.0,1
2015,Argentina,South America,Finance,Executive,LOW,,,,,54745.0,1,100.0,1
2015,Argentina,South America,Healthcare,Mid,LOW,,,0.13,,41847.0,1,0.0,1
2015,Argentina,South America,Manufacturing,Executive,HIGH,,,0.09,36844.0,0.6,1,0.0,1
2015,Argentina,South America,Manufacturing,Senior,LOW,,,0.03,,43810.0,1,0.0,1
2015,Argentina,South America,Tech,Lead,LOW,,,0.07,,38968.0,1,0.0,1
2015,Australia,Oceania,Education,Intern,HIGH,,,0.07,78625.0,0.88,1,0.0,1
2015,Australia,Oceania,Education,Intern,LOW,,,0.045,,-2.38,2,0.0,2
2015,Australia,Oceania,Education,Lead,LOW,,,0.15,,82390.0,1,0.0,1
2015,Australia,Oceania,Energy,Executive,LOW,,,0.13,,76665.0,1,0.0,1
2015,Australia,Oceania,Finance,Junior,LOW,,,0.19,,,1,0.0,1
2015,Australia,Oceania,Finance,Mid,LOW,,,0.14,,,1,0.0,1
2015,Australia,Oceania,Finance,Senior,LOW,,,0.16,,,1,0.0,1
2015,Australia,Oceania,Government,Intern,HIGH,,,0.16,84118.0,0.78,1,0.0,1
2015,Australia,Oceania,Government,Intern,LOW,,,0.05,,,1,0.0,1
2015,Australia,Oceania,Government,Mid,LOW,,,0.08,,2.85,1,0.0,1
2015,Australia,Oceania,Government,Senior,LOW,,,0.16,,72526.0,1,0.0,1
2015,Australia,Oceania,Healthcare,Executive,LOW,,,0.085,,72306.0,2,0.0,2
2015,Australia,Oceania,Healthcare,Senior,LOW,0.65,0.65,,,,1,100.0,1
2015,Australia,Oceania,Manufacturing,Intern,LOW,,,0.12,,,1,0.0,1
2015,Australia,Oceania,Manufacturing,Lead,HIGH,,,0.08,80873.0,0.77,1,0.0,1
2015,Australia,Oceania,Manufacturing,Mid,HIGH,,,0.1,84102.0,0.9,1,0.0,1
2015,Australia,Oceania,Manufacturing,Senior,LOW,0.91,0.91,,,,1,100.0,1
2015,Australia,Oceania,Retail,Junior,LOW,,,0.83,,115154.0,1,100.0,1
2015,Australia,Oceania,Tech,Executive,LOW,,,0.11,,77140.0,1,0.0,1
2015,Australia,Oceania,Tech,Mid,LOW,,,0.87,,1.76,1,100.0,1
2015,Australia,Oceania,Tech,Senior,LOW,,,0.06,,74005.0,1,0.0,1
2015,Bangladesh,South Asia,Agriculture,Lead,LOW,,,0.11,,20253.0,1,0.0,1
2015,Bangladesh,South Asia,Agriculture,Mid,LOW,,,0.155,,22996.5,2,0.0,2
2015,Bangladesh,South Asia,Education,Mid,LOW,,,0.1,,3.19,1,0.0,1
2015,Bangladesh,South Asia,Retail,Lead,LOW,,,0.02,,25205.0,1,0.0,1
2015,Bangladesh,South Asia,Tech,Executive,LOW,,,0.17,,26307.0,1,0.0,1
2015,Brazil,South America,Energy,Executive,HIGH,,,0.11,34372.0,0.66,1,0.0,1
2015,Brazil,South America,Energy,Mid,HIGH,,,0.0,40256.0,0.89,1,0.0,1
2015,Brazil,South America,Finance,Mid,LOW,,,0.58,,,1,100.0,1
2015,Brazil,South America,Manufacturing,Intern,LOW,,,,,58551.0,1,100.0,1
2015,Brazil,South America,Retail,Junior,LOW,,,0.13,,1.05,1,0.0,1
2015,Brazil,South America,Tech,Executive,LOW,,,0.08,,38084.0,1,0.0,1
2015,Canada,North America,Education,Junior,LOW,,,0.05,,75007.0,1,0.0,1
2015,Canada,North America,Finance,Lead,LOW,,,0.04,,-4.41,1,0.0,1
2015,Canada,North America,Government,Senior,LOW,,,0.01,,-2.64,1,0.0,1
2015,Chile,South America,Agriculture,Mid,HIGH,,,0.1,36161.0,0.85,1,0.0,1
2015,Chile,South America,Energy,Junior,LOW,,,0.05,,34432.0,1,0.0,1
2015,Chile,South America,Healthcare,Intern,HIGH,,,0.61,57924.0,0.34,1,100.0,1
2015,Chile,South America,Manufacturing,Executive,LOW,,,0.14,,4.94,1,0.0,1
2015,Chile,South America,Retail,Intern,LOW,,,0.67,,,1,100.0,1
2015,Chile,South America,Retail,Senior,LOW,,,0.16,,,1,0.0,1
2015,Chile,South America,Tech,Junior,LOW,,,0.09,,,1,0.0,1
2015,Chile,South America,Tech,Senior,LOW,,,0.07,,-4.5,1,0.0,1
2015,China,East Asia,Agriculture,Lead,HIGH,,,0.07,68705.0,0.88,1,0.0,1
2015,China,East Asia,Agriculture,Lead,LOW,0.77,0.77,,,,1,100.0,1
2015,China,East Asia,Energy,Lead,LOW,0.89,0.89,,,,1,100.0,1
2015,China,East Asia,Finance,Mid,LOW,,,,,,1,100.0,1
2015,China,East Asia,Government,Lead,LOW,,,0.17,,-0.67,1,0.0,1
2015,China,East Asia,Healthcare,Executive,LOW,,,0.05,,58710.0,1,0.0,1
2015,China,East Asia,Healthcare,Lead,LOW,,,0.14,,,1,0.0,1
2015,China,East Asia,Manufacturing,Junior,LOW,,,0.08,,1.61,1,0.0,1
2015,China,East Asia,Retail,Executive,HIGH,,,0.11,71536.0,0.82,1,0.0,1
2015,Colombia,South America,Education,Junior,HIGH,,,0.01,39511.0,0.72,1,0.0,1
2015,Colombia,South America,Energy,Junior,LOW,,,0.16,,45763.0,1,0.0,1
2015,Colombia,South America,Finance,Intern,HIGH,,,0.11,36199.0,0.81,1,0.0,1
2015,Colombia,South America,Finance,Junior,LOW,,,0.265,,24539.64,2,50.0,2
2015,Colombia,South America,Retail,Senior,LOW,,,0.295,,64470.0,2,50.0,2
2015,Colombia,South America,Tech,Senior,HIGH,,,0.87,51204.0,0.35,1,100.0,1
2015,Egypt,Africa,Agriculture,Senior,HIGH,,,0.08,23492.0,0.63,1,0.0,1
2015,Egypt,Africa,Education,Mid,LOW,,,0.95,,,1,100.0,1
2015,Egypt,Africa,Education,Senior,HIGH,,,0.1,21164.0,0.78,1,0.0,1
2015,Egypt,Africa,Energy,Junior,LOW,,,,,,1,100.0,1
2015,Egypt,Africa,Finance,Lead,LOW,,,0.02,,2.41,1,0.0,1
2015,Egypt,Africa,Government,Mid,HIGH,,,0.05,22781.0,0.62,1,0.0,1
2015,Egypt,Africa,Government,Mid,LOW,,,0.08,,19843.0,1,0.0,1
2015,France,Europe,Agriculture,Executive,LOW,,,0.02,,63169.0,1,0.0,1
2015,France,Europe,Agriculture,Lead,HIGH,,,0.14,60362.0,0.88,1,0.0,1
2015,France,Europe,Education,Executive,LOW,,,0.19,,1.94,1,0.0,1
2015,France,Europe,Healthcare,Senior,HIGH,,,0.08,75272.0,0.79,1,0.0,1
2015,France,Europe,Tech,Mid,LOW,,,0.13,,60629.0,1,0.0,1
2015,Germany,Europe,Education,Intern,LOW,,,0.17,,-1.7,1,0.0,1
2015,Germany,Europe,Energy,Lead,LOW,,,0.17,,,1,0.0,1
2015,Germany,Europe,Healthcare,Executive,LOW,,,0.08,,4.59,1,0.0,1
2015,Germany,Europe,Tech,Senior,LOW,,,0.0,,1.62,1,0.0,1
2015,Ghana,Africa,Agriculture,Mid,LOW,,,,,,1,100.0,1
2015,Ghana,Africa,Finance,Lead,LOW,,,0.0,,20457.0,1,0.0,1
2015,Ghana,Africa,Retail,Intern,LOW,,,0.09,,,1,0.0,1
2015,Ghana,Africa,Tech,Executive,LOW,,,0.04,,,1,0.0,1
2015,Ghana,Africa,Tech,Senior,LOW,,,0.08,,-1.67,1,0.0,1
2015,India,South Asia,Agriculture,Senior,LOW,,,0.03,,-4.49,1,0.0,1
2015,India,South Asia,Education,Lead,LOW,,,,,,1,100.0,1
2015,India,South Asia,Manufacturing,Lead,LOW,,,0.09,,23784.0,1,0.0,1
2015,India,South Asia,Manufacturing,Mid,LOW,,,0.19,,26204.0,1,0.0,1
2015,India,South Asia,Retail,Executive,LOW,0.56,0.56,,,,1,100.0,1
2015,India,South Asia,Retail,Senior,HIGH,,,0.14,25209.0,0.61,1,0.0,1
2015,India,South Asia,Tech,Lead,LOW,0.58,0.58,,,,1,100.0,1
2015,Indonesia,Southeast Asia,Education,Executive,LOW,,,0.13,,-1.81,1,0.0,1
2015,Indonesia,Southeast Asia,Education,Mid,LOW,,,0.15,,34319.0,1,0.0,1
2015,Indonesia,Southeast Asia,Energy,Junior,LOW,,,0.18,,0.87,1,0.0,1
2015,Indonesia,Southeast Asia,Finance,Senior,LOW,,,0.08,,-2.28,1,0.0,1
2015,Indonesia,Southeast Asia,Manufacturing,Junior,HIGH,,,0.06,33729.0,0.69,1,0.0,1
2015,Indonesia,Southeast Asia,Tech,Executive,HIGH,,,0.06,33823.0,0.84,1,0.0,1
2015,Israel,Middle East,Agriculture,Lead,LOW,,,0.05,,55417.0,1,0.0,1
2015,Israel,Middle East,Agriculture,Senior,HIGH,,,0.13,54383.0,0.87,1,0.0,1
2015,Israel,Middle East,Education,Executive,LOW,,,0.1,,,1,0.0,1
2015,Israel,Middle East,Education,Senior,LOW,,,0.11,,,1,0.0,1
2015,Israel,Middle East,Energy,Senior,LOW,,,0.13,,,1,0.0,1
2015,Israel,Middle East,Finance,Mid,LOW,,,0.55,,69171.0,1,100.0,1
2015,Israel,Middle East,Government,Executive,LOW,,,,,,1,100.0,1
2015,Israel,Middle East,Healthcare,Intern,LOW,,,0.12,,,1,0.0,1
2015,Italy,Europe,Energy,Mid,LOW,,,0.17,,73658.0,1,0.0,1
2015,Italy,Europe,Government,Junior,LOW,,,0.14,,,1,0.0,1
2015,Italy,Europe,Healthcare,Executive,HIGH,,,0.02,79221.0,0.73,1,0.0,1
2015,Italy,Europe,Retail,Intern,LOW,,,0.01,,-3.68,1,0.0,1
2015,Japan,East Asia,Education,Junior,LOW,,,0.08,,1.66,1,0.0,1
2015,Japan,East Asia,Energy,Junior,LOW,,,0.13,,68329.0,1,0.0,1
2015,Japan,East Asia,Finance,Lead,LOW,,,,,,1,100.0,1
2015,Japan,East Asia,Finance,Mid,HIGH,,,0.09,70798.0,0.72,1,0.0,1
2015,Japan,East Asia,Healthcare,Junior,LOW,,,0.01,,-0.96,1,0.0,1
2015,Japan,East Asia,Manufacturing,Executive,LOW,,,0.16,,2.26,1,0.0,1
2015,Japan,East Asia,Manufacturing,Lead,LOW,,,0.11,,,1,0.0,1
2015,Japan,East Asia,Retail,Intern,LOW,,,0.02,,68115.0,1,0.0,1
2015,Japan,East Asia,Tech,Lead,LOW,,,0.12,,,1,0.0,1
2015,Jordan,Middle East,Government,Intern,LOW,,,,,,1,100.0,1
2015,Jordan,Middle East,Government,Junior,LOW,,,0.07,,3.72,1,0.0,1
2015,Jordan,Middle East,Healthcare,Mid,LOW,,,,,,1,100.0,1
2015,Jordan,Middle East,Manufacturing,Senior,LOW,0.45,0.45,,,,1,100.0,1
2015,Kenya,Africa,Agriculture,Intern,HIGH,,,0.12,22523.0,0.89,1,0.0,1
2015,Kenya,Africa,Finance,Executive,LOW,,,0.17,,3.17,1,0.0,1
2015,Kenya,Africa,Finance,Junior,LOW,,,0.11,,18799.0,1,0.0,1
2015,Kenya,Africa,Retail,Junior,HIGH,,,0.02,23437.0,0.83,1,0.0,1
2015,Malaysia,Southeast Asia,Energy,Senior,LOW,,,0.04,,,1,0.0,1
2015,Malaysia,Southeast Asia,Retail,Executive,LOW,,,,,,1,100.0,1
2015,Mexico,North America,Education,Intern,HIGH,,,0.19,69580.0,0.75,1,0.0,1
2015,Mexico,North America,Education,Lead,LOW,,,0.01,,,2,0.0,2
2015,Mexico,North America,Energy,Executive,LOW,,,0.01,,,1,0.0,1
2015,Mexico,North America,Energy,Lead,LOW,,,0.16,,105946.0,2,50.0,2
2015,Mexico,North America,Finance,Executive,LOW,,,0.16,,-4.26,1,0.0,1
2015,Mexico,North America,Finance,Lead,HIGH,,,0.07,83689.0,0.65,1,0.0,1
2015,Mexico,North America,Finance,Lead,LOW,,,,,,1,100.0,1
2015,Mexico,North America,Healthcare,Executive,HIGH,,,0.02,73848.0,0.89,1,0.0,1
2015,Mexico,North America,Healthcare,Senior,LOW,,,,,,1,100.0,1
2015,Mexico,North America,Manufacturing,Executive,LOW,,,0.1,,73706.0,1,0.0,1
2015,Mexico,North America,Retail,Lead,LOW,,,0.03,,69408.0,1,0.0,1
2015,Mexico,North America,Tech,Executive,HIGH,,,0.11,80949.0,0.83,1,0.0,1
2015,Morocco,Africa,Finance,Executive,LOW,,,0.16,,,1,0.0,1
2015,Morocco,Africa,Finance,Lead,HIGH,,,0.06,21268.0,0.83,1,0.0,1
2015,Morocco,Africa,Finance,Mid,LOW,,,,,26737.0,1,100.0,1
2015,Morocco,Africa,Healthcare,Lead,HIGH,,,0.1,19258.0,0.89,1,0.0,1
2015,Morocco,Africa,Retail,Junior,LOW,,,0.16,,20976.0,1,0.0,1
2015,Morocco,Africa,Tech,Senior,LOW,,,0.19,,20842.0,2,50.0,2
2015,Nepal,South Asia,Agriculture,Intern,LOW,0.82,0.82,,,,1,100.0,1
2015,Nepal,South Asia,Agriculture,Mid,LOW,,,0.08,,0.07,1,0.0,1
2015,Nepal,South Asia,Government,Lead,HIGH,,,0.06,20697.0,0.73,1,0.0,1
2015,Nepal,South Asia,Healthcare,Mid,HIGH,,,0.08,25627.0,0.69,1,0.0,1
2015,Nepal,South Asia,Tech,Lead,HIGH,,,0.14,22573.0,0.67,1,0.0,1
2015,Netherlands,Europe,Agriculture,Intern,LOW,,,0.1,,,1,0.0,1
2015,Netherlands,Europe,Education,Senior,LOW,,,0.02,,4.14,1,0.0,1
2015,Netherlands,Europe,Manufacturing,Executive,HIGH,,,0.18,61120.0,0.71,1,0.0,1
2015,New Zealand,Oceania,Agriculture,Junior,HIGH,,,0.2,82390.0,0.73,1,0.0,1
2015,New Zealand,Oceania,Education,Mid,LOW,,,0.03,,,1,0.0,1
2015,New Zealand,Oceania,Energy,Executive,LOW,,,0.07,,,1,0.0,1
2015,New Zealand,Oceania,Energy,Junior,LOW,,,0.2,,79551.0,1,0.0,1
2015,New Zealand,Oceania,Energy,Senior,LOW,,,0.14,,,1,0.0,1
2015,New Zealand,Oceania,Finance,Executive,LOW,,,,,,1,100.0,1
2015,New Zealand,Oceania,Finance,Mid,LOW,,,0.06,,0.96,1,0.0,1
2015,New Zealand,Oceania,Finance,Senior,LOW,,,0.05,,,1,0.0,1
2015,New Zealand,Oceania,Healthcare,Mid,LOW,,,0.03,,,1,0.0,1
2015,New Zealand,Oceania,Healthcare,Senior,LOW,,,0.07,,-4.12,1,0.0,1
2015,New Zealand,Oceania,Manufacturing,Lead,LOW,,,0.06,,83056.0,1,0.0,1
2015,New Zealand,Oceania,Manufacturing,Mid,HIGH,,,0.16,63887.0,0.68,1,0.0,1
2015,New Zealand,Oceania,Tech,Lead,LOW,,,0.07,,66412.0,2,0.0,2
2015,Nigeria,Africa,Healthcare,Intern,LOW,,,0.01,,,1,0.0,1
2015,Nigeria,Africa,Manufacturing,Intern,LOW,,,0.155,,9976.01,2,0.0,2
2015,Pakistan,South Asia,Education,Lead,LOW,,,0.06,,,1,0.0,1
2015,Pakistan,South Asia,Government,Junior,HIGH,,,0.03,22920.0,0.81,1,0.0,1
2015,Pakistan,South Asia,Manufacturing,Lead,LOW,,,0.13,,,1,0.0,1
2015,Pakistan,South Asia,Retail,Intern,HIGH,,,0.18,23294.0,0.77,1,0.0,1
2015,Pakistan,South Asia,Retail,Lead,LOW,0.78,0.78,0.01,,20756.0,2,50.0,2
2015,Pakistan,South Asia,Tech,Mid,LOW,,,0.05,,,1,0.0,1
2015,Peru,South America,Agriculture,Mid,LOW,,,0.12,,0.77,1,0.0,1
2015,Peru,South America,Government,Executive,HIGH,,,0.76,57460.0,0.39,1,100.0,1
2015,Peru,South America,Manufacturing,Lead,HIGH,,,0.03,43501.0,0.66,1,0.0,1
2015,Peru,South America,Tech,Executive,LOW,0.66,0.66,,,,1,100.0,1
2015,Peru,South America,Tech,Junior,LOW,,,0.17,,,1,0.0,1
2015,Philippines,Southeast Asia,Energy,Executive,LOW,,,0.19,,4.46,1,0.0,1
2015,Philippines,Southeast Asia,Healthcare,Executive,LOW,,,0.2,,-4.29,1,0.0,1
2015,Philippines,Southeast Asia,Healthcare,Lead,LOW,,,0.17,,33768.0,1,0.0,1
2015,Philippines,Southeast Asia,Manufacturing,Intern,LOW,,,0.16,,,1,0.0,1
2015,Philippines,Southeast Asia,Tech,Executive,HIGH,,,0.12,31529.0,0.82,1,0.0,1
2015,Philippines,Southeast Asia,Tech,Junior,LOW,0.91,0.91,,,,1,100.0,1
2015,Poland,Europe,Agriculture,Intern,LOW,,,0.09,,71527.0,1,0.0,1
2015,Poland,Europe,Government,Executive,LOW,,,0.02,,,1,0.0,1
2015,Poland,Europe,Retail,Senior,LOW,,,0.04,,77299.0,1,0.0,1
2015,Qatar,Middle East,Agriculture,Executive,LOW,,,0.0,,,1,0.0,1
2015,Qatar,Middle East,Education,Mid,LOW,,,0.14,,49965.0,1,0.0,1
2015,Qatar,Middle East,Energy,Lead,LOW,,,0.01,,-3.58,1,0.0,1
2015,Qatar,Middle East,Energy,Mid,LOW,,,0.08,,-1.62,1,0.0,1
2015,Qatar,Middle East,Finance,Executive,LOW,,,,,,1,100.0,1
2015,Qatar,Middle East,Government,Junior,LOW,,,0.6,,73060.0,1,100.0,1
2015,Qatar,Middle East,Healthcare,Senior,HIGH,,,0.13,64223.0,0.73,1,0.0,1
2015,Qatar,Middle East,Manufacturing,Senior,LOW,,,0.03,,,1,0.0,1
2015,Qatar,Middle East,Retail,Executive,LOW,,,0.05,,-3.27,1,0.0,1
2015,Saudi Arabia,Middle East,Agriculture,Executive,LOW,,,0.13,,,1,0.0,1
2015,Saudi Arabia,Middle East,Energy,Lead,HIGH,,,0.03,56230.0,0.79,1,0.0,1
2015,Saudi Arabia,Middle East,Finance,Executive,HIGH,,,0.15,52628.0,0.67,1,0.0,1
2015,Saudi Arabia,Middle East,Finance,Mid,LOW,,,0.05,,,1,0.0,1
2015,Saudi Arabia,Middle East,Government,Mid,LOW,,,0.15,,,1,0.0,1
2015,Saudi Arabia,Middle East,Healthcare,Lead,LOW,0.77,0.77,0.18,,,2,50.0,2
2015,Saudi Arabia,Middle East,Tech,Mid,LOW,,,0.08,,0.83,2,0.0,2
2015,Singapore,Southeast Asia,Agriculture,Lead,LOW,,,0.04,,,1,0.0,1
